category,name,sku,price,unit,url,image
Lumber,2x4x8' Premium SPF,248,3.99,/each,https://downtownlumber.com/p/2x4x8-premium-spf/248,https://ik.imagekit.io/toolbx/p_1657819298557_94b2306e-d666-4215-a638-23b866c2dd06.jpg
Lumber,2x4x10' Premium SPF,2410,5.99,/each,https://downtownlumber.com/p/2x4x10-premium-spf/2410,https://ik.imagekit.io/toolbx/p_1657819287067_c68fa396-3582-4afd-b7f8-b4840c9a533b.jpg
Lumber,2x6x8' Premium WR Cedar,268C,34.99,/each,https://downtownlumber.com/p/2x6x8-premium-wr-cedar/268C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x6cedar.png
Lumber,2x4x12' Premium WR Cedar,2412C,24.99,/each,https://downtownlumber.com/p/2x4x12-premium-wr-cedar/2412C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x4cedar.png
Lumber,2x6x8' Premium SPF,268,6.79,/each,https://downtownlumber.com/p/2x6x8-premium-spf/268,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/268.png
Lumber,2x10x12' Premium SPF,21012,27.98,/each,https://downtownlumber.com/p/2x10x12-premium-spf/21012,https://ik.imagekit.io/toolbx/p_1657819320547_cc0bcfb4-086b-4022-a95f-844ec228d4aa.jpg
Lumber,2x4x10' Premium WR Cedar,2410C,20.99,/each,https://downtownlumber.com/p/2x4x10-premium-wr-cedar/2410C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x4cedar.png
Lumber,2x12x12' Premium SPF,21212,47.98,/each,https://downtownlumber.com/p/2x12x12-premium-spf/21212,https://ik.imagekit.io/toolbx/p_1657819298145_11926902-f7a7-41cd-b80f-7a1c8647c009.jpg
Lumber,2x2x8' Premium SPF,228,3.69,/each,https://downtownlumber.com/p/2x2x8-premium-spf/228,https://ik.imagekit.io/toolbx/p_1668056692613_550ebe94-2153-4764-99f4-d357848ea7f6_228.jpg
Lumber,2x6x10' Premium WR Cedar,2610C,39.99,/each,https://downtownlumber.com/p/2x6x10-premium-wr-cedar/2610C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x6cedar.png
Lumber,2x8x12' Premium SPF,2812,22.99,/each,https://downtownlumber.com/p/2x8x12-premium-spf/2812,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2812.png
Lumber,5/4x6x8' Cedar Deck Boards WR,548C,24.99,/each,https://downtownlumber.com/p/54x6x8-cedar-deck-boards-wr/548C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/54x6cedar.png
Lumber,2x6x10' Premium SPF,2610,10.99,/each,https://downtownlumber.com/p/2x6x10-premium-spf/2610,https://ik.imagekit.io/toolbx/p_1657820448988_6655d606-dec4-4487-b5a7-2b0971ea840b.jpg
Lumber,2x4x8' Sienna Pressure Treated Lumber,248PT,7.99,/each,https://downtownlumber.com/p/2x4x8-sienna-pressure-treated-lumber/248PT,https://ik.imagekit.io/toolbx/p_1657819314406_4ba13b9f-58f1-42ad-818f-779a53a50f0f.jpg
Lumber,2x4x8' Premium WR Cedar,248C,17.99,/each,https://downtownlumber.com/p/2x4x8-premium-wr-cedar/248C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x4cedar.png
Lumber,2x4x10' Sienna Pressure Treated Lumber,2410PT,9.99,/each,https://downtownlumber.com/p/2x4x10-sienna-pressure-treated-lumber/2410PT,https://ik.imagekit.io/toolbx/p_1657819324941_74549fda-b2ae-4386-8f2d-3ed9d7e0cd39.jpg
Lumber,2x6x12' Premium SPF,2612,13.49,/each,https://downtownlumber.com/p/2x6x12-premium-spf/2612,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2612.png
Lumber,2x6x12' Premium WR Cedar,2612C,53.99,/each,https://downtownlumber.com/p/2x6x12-premium-wr-cedar/2612C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x6cedar.png
Lumber,2x4x16' Premium WR Cedar,2416C,29.99,/each,https://downtownlumber.com/p/2x4x16-premium-wr-cedar/2416C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x4cedar.png
Lumber,5/4x6x10' Cedar Deck Boards WR,5410C,28.99,/each,https://downtownlumber.com/p/54x6x10-cedar-deck-boards-wr/5410C,https://ik.imagekit.io/toolbx/ecommerce/NCL/54X6CEDAR.png
Lumber,5/4x6x8' Sienna Pressure Treated Lumber Deck Boards,548PT,10.29,/each,https://downtownlumber.com/p/54x6x8-sienna-pressure-treated-lumber-deck-boards/548PT,https://ik.imagekit.io/toolbx/p_1657819300039_90d6e827-914a-4e47-bf8e-090b907f3fe8.jpg
Lumber,2x4x12' Sienna Pressure Treated Lumber,2412PT,11.99,/each,https://downtownlumber.com/p/2x4x12-sienna-pressure-treated-lumber/2412PT,https://ik.imagekit.io/toolbx/p_1657819314406_4ba13b9f-58f1-42ad-818f-779a53a50f0f.jpg
Lumber,2x6x8' Sienna Pressure Treated Lumber,268PT,13.99,/each,https://downtownlumber.com/p/2x6x8-sienna-pressure-treated-lumber/268PT,https://ik.imagekit.io/toolbx/p_1657819414434_c2a45698-8089-4dda-a75c-3811eb059963.jpg
Lumber,4x4x8' Sienna Pressure Treated Lumber,448PT,17.49,/each,https://downtownlumber.com/p/4x4x8-sienna-pressure-treated-lumber/448PT,https://ik.imagekit.io/toolbx/p_1657819305956_8b684e6b-a718-4347-9f3f-b5749523e1cd.jpg
Lumber,2x10x16' Premium SPF,21016,37.98,/each,https://downtownlumber.com/p/2x10x16-premium-spf/21016,https://ik.imagekit.io/toolbx/p_1657819401807_9c52fb82-cc79-4e83-b02a-09924fd0cc5c.jpg
Lumber,5/4x6x16' Sienna Pressure Treated Lumber Deck Boards,5416PT,20.49,/each,https://downtownlumber.com/p/54x6x16-sienna-pressure-treated-lumber-deck-boards/5416PT,https://ik.imagekit.io/toolbx/src-img/196482350772
Lumber,2x8x16' Premium SPF,2816,30.99,/each,https://downtownlumber.com/p/2x8x16-premium-spf/2816,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2816.png
Lumber,2x12x10' Premium SPF,21210,37.98,/each,https://downtownlumber.com/p/2x12x10-premium-spf/21210,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/21210.png
Lumber,2x10x16' Sienna Pressure Treated Lumber,21016PT,49.99,/each,https://downtownlumber.com/p/2x10x16-sienna-pressure-treated-lumber/21016PT,https://ik.imagekit.io/toolbx/p_1657819359776_0baa258a-ea2d-4a7d-8f77-4b1947702ab5.jpg
Lumber,2x6x16' Premium SPF,2616,17.98,/each,https://downtownlumber.com/p/2x6x16-premium-spf/2616,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2616.png
Lumber,2x3x8' Premium SPF,238,3.69,/each,https://downtownlumber.com/p/2x3x8-premium-spf/238,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0202.png
Lumber,2x4x16' Sienna Pressure Treated Lumber,2416PT,15.99,/each,https://downtownlumber.com/p/2x4x16-sienna-pressure-treated-lumber/2416PT,https://ik.imagekit.io/toolbx/p_1657819424128_f4f2210f-d09f-43d3-bd0f-8cef0dae9dfe.jpg
Lumber,2x4x16' Premium SPF,2416,9.99,/each,https://downtownlumber.com/p/2x4x16-premium-spf/2416,https://ik.imagekit.io/toolbx/p_1657826466370_6ff038af-6b2e-4ea4-b3c8-eaeb826ef922.jpg
Lumber,2x6x18' Premium SPF,2618,24.98,/each,https://downtownlumber.com/p/2x6x18-premium-spf/2618,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2618.png
Lumber,2x4x12' Premium SPF,2412,7.49,/each,https://downtownlumber.com/p/2x4x12-premium-spf/2412,https://ik.imagekit.io/toolbx/p_1657819298557_94b2306e-d666-4215-a638-23b866c2dd06.jpg
Lumber,2x8x8' Premium SPF,288,15.49,/each,https://downtownlumber.com/p/2x8x8-premium-spf/288,https://ik.imagekit.io/toolbx/p_1657848606532_e92a764b-572f-4df9-afc1-63fc40e76cdc.jpg
Lumber,2x8x12' Premium WR Cedar,2812C,77.98,/each,https://downtownlumber.com/p/2x8x12-premium-wr-cedar/2812C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x8cedar.png
Lumber,2x8x16' Sienna Pressure Treated Lumber,2816PT,37.50,/each,https://downtownlumber.com/p/2x8x16-sienna-pressure-treated-lumber/2816PT,https://ik.imagekit.io/toolbx/p_1657819327268_67627b1a-8445-44cf-b2c4-bab17d2eaf6f.jpg
Lumber,"2x6x104-5/8"" Premium SPF",26104,8.49,/each,https://downtownlumber.com/p/2x6x104-58-premium-spf/26104,https://ik.imagekit.io/toolbx/p_1657819287537_83cc59f5-7c82-4672-91ed-8f5fe7a836f2.jpg
Lumber,"2x6x92-5/8"" Premium SPF",2692,6.79,/each,https://downtownlumber.com/p/2x6x92-58-premium-spf/2692,https://ik.imagekit.io/toolbx/p_1657819313555_6f119f7f-0226-4536-8b01-f04f6040865f.jpg
Lumber,"2x6x116-5/8"" Premium SPF",26116,15.49,/each,https://downtownlumber.com/p/2x6x116-58-premium-spf/26116,https://ik.imagekit.io/toolbx/p_1657818806401_9804fbf4-2a0a-4a3d-982f-15c0a6e8b937.jpg
Lumber,2x6x12' Sienna Pressure Treated Lumber,2612PT,20.99,/each,https://downtownlumber.com/p/2x6x12-sienna-pressure-treated-lumber/2612PT,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2612PT_.png
Lumber,1x6x8' Sienna Pressure Treated Lumber Fence Boards,168PT,6.79,/each,https://downtownlumber.com/p/1x6x8-sienna-pressure-treated-lumber-fence-boards/168PT,https://ik.imagekit.io/toolbx/p_1657818807022_aa06541c-d6cc-4875-bb17-b88c6be3b563.jpg
Lumber,2x6x14' Premium SPF,2614,16.49,/each,https://downtownlumber.com/p/2x6x14-premium-spf/2614,https://ik.imagekit.io/toolbx/p_1657814461342_d9c77f87-e110-4635-9ecf-f2c443d4a9a5.jpg
Lumber,5/4x6x12' Sienna Pressure Treated Lumber Deck Boards,5412PT,15.49,/each,https://downtownlumber.com/p/54x6x12-sienna-pressure-treated-lumber-deck-boards/5412PT,https://ik.imagekit.io/toolbx/p_1657819292776_5e50a6a3-bd6f-472a-ac6a-dcb7a65459ee.jpg
Lumber,4x4x10' Sienna Pressure Treated Lumber,4410PT,21.99,/each,https://downtownlumber.com/p/4x4x10-sienna-pressure-treated-lumber/4410PT,https://ik.imagekit.io/toolbx/p_1657819305519_25b29c9d-255a-4136-a07a-06e85e65a8c8.jpg
Lumber,2x12x12' Sienna Pressure Treated Lumber,21212PT,52.99,/each,https://downtownlumber.com/p/2x12x12-sienna-pressure-treated-lumber/21212PT,https://ik.imagekit.io/toolbx/p_1657814461881_06ee5b07-3f0c-40c9-9224-e0b91d2e9d7d.jpg
Lumber,1x6x6' Sienna Pressure Treated Lumber Fence Boards,166PT,4.99,/each,https://downtownlumber.com/p/1x6x6-sienna-pressure-treated-lumber-fence-boards/166PT,https://ik.imagekit.io/toolbx/p_1657814496275_d8fb8d31-2311-4823-8b09-f3d031f4a502.jpg
Lumber,5/4x6x12' Cedar Deck Boards WR,5412C,36.99,/each,https://downtownlumber.com/p/54x6x12-cedar-deck-boards-wr/5412C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/54x6cedar.png
Lumber,4x4x12' Sienna Pressure Treated Lumber,4412PT,26.99,/each,https://downtownlumber.com/p/4x4x12-sienna-pressure-treated-lumber/4412PT,https://ik.imagekit.io/toolbx/p_1657818798387_0957a3d2-7ff3-4cf8-a641-a9c9c9dc4183.jpg
Lumber,2x10x12' Sienna Pressure Treated Lumber,21012PT,37.98,/each,https://downtownlumber.com/p/2x10x12-sienna-pressure-treated-lumber/21012PT,https://ik.imagekit.io/toolbx/p_1657819288092_039fa7a4-13f7-4eab-9e81-562f772b0abf.jpg
Lumber,1x6x12' Sienna Pressure Treated Lumber Fence Boards,1612PT,11.99,/each,https://downtownlumber.com/p/1x6x12-sienna-pressure-treated-lumber-fence-boards/1612PT,https://ik.imagekit.io/toolbx/p_1657819333419_dd7a2363-a6c2-420e-b199-f195c924e93d.jpg
Lumber,1x6x5' Sienna Pressure Treated Lumber Fence Boards,165PT,4.19,/each,https://downtownlumber.com/p/1x6x5-sienna-pressure-treated-lumber-fence-boards/165PT,https://ik.imagekit.io/toolbx/p_1657818797256_f85155bb-bc91-42f2-835b-65060058e7b6.jpg
Lumber,5/4x6x16' Cedar Deck Boards WR,5416C,54.99,/each,https://downtownlumber.com/p/54x6x16-cedar-deck-boards-wr/5416C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/54x6cedar.png
Lumber,"2x4x116-5/8"" Premium SPF",24116,7.99,/each,https://downtownlumber.com/p/2x4x116-58-premium-spf/24116,https://ik.imagekit.io/toolbx/p_1657819381355_21bf7a82-20bf-495a-a3e1-2691b9fa0e0e.jpg
Lumber,2x6x16' Premium WR Cedar,2616C,69.98,/each,https://downtownlumber.com/p/2x6x16-premium-wr-cedar/2616C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x6cedar.png
Lumber,2x10x8' Sienna Pressure Treated Lumber,2108PT,24.99,/each,https://downtownlumber.com/p/2x10x8-sienna-pressure-treated-lumber/2108PT,https://ik.imagekit.io/toolbx/p_1657819291660_a1c9ecb6-e2fb-4349-a7fb-a67da62c9d3a.jpg
Lumber,2x8x8' Premium WR Cedar,288C,51.98,/each,https://downtownlumber.com/p/2x8x8-premium-wr-cedar/288C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/2x8cedar.png
Lumber,5/4x6x10' Sienna Pressure Treated Lumber Deck Boards,5410PT,12.99,/each,https://downtownlumber.com/p/54x6x10-sienna-pressure-treated-lumber-deck-boards/5410PT,https://ik.imagekit.io/toolbx/p_1657819318953_c4fec814-5bd3-473a-9996-9a6a3354358e.jpg
Lumber,2x8x10' Premium SPF,2810,18.98,/each,https://downtownlumber.com/p/2x8x10-premium-spf/2810,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2810.png
Lumber,2x12x16' Premium SPF,21216,66.98,/each,https://downtownlumber.com/p/2x12x16-premium-spf/21216,https://ik.imagekit.io/toolbx/p_1657819382222_5c7a3340-a7c7-47c7-bd96-4caab0a8e211.jpg
Lumber,"2x4x104-5/8"" Premium SPF",24104,4.99,/each,https://downtownlumber.com/p/2x4x104-58-premium-spf/24104,https://ik.imagekit.io/toolbx/p_1657822127099_3ef08264-33c1-4734-a5d3-d76524b26bac.jpg
Lumber,4x4x10' Rough SPF,4410,19.98,/each,https://downtownlumber.com/p/4x4x10-rough-spf/4410,https://ik.imagekit.io/toolbx/4410spruce.png
Lumber,2x10x10' Premium SPF,21010,24.49,/each,https://downtownlumber.com/p/2x10x10-premium-spf/21010,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/21010.png
Lumber,6x6x16' Sienna Pressure Treated Lumber,6616PT,89.95,/each,https://downtownlumber.com/p/6x6x16-sienna-pressure-treated-lumber/6616PT,https://ik.imagekit.io/toolbx/p_1657814485298_e0eb9817-ffbb-4ed4-bf7f-f2a2acf55d83.jpg
Lumber,"2x4x92-5/8"" Premium SPF",2492,4.29,/each,https://downtownlumber.com/p/2x4x92-58-premium-spf/2492,https://ik.imagekit.io/toolbx/p_1657818797830_96d99292-9a2e-4dbf-add7-df5fbc023f8a.jpg
Lumber,2x6x16' Sienna Pressure Treated Lumber,2616PT,27.98,/each,https://downtownlumber.com/p/2x6x16-sienna-pressure-treated-lumber/2616PT,https://ik.imagekit.io/toolbx/p_1657819394432_65894fb1-f89e-469e-971e-4d09284a2251.jpg
Lumber,6x6x12' Sienna Pressure Treated Lumber,6612PT,67.25,/each,https://downtownlumber.com/p/6x6x12-sienna-pressure-treated-lumber/6612PT,https://ik.imagekit.io/toolbx/p_1657819372913_e5513d4c-a102-42f4-a720-2f642c22506b.jpg
Lumber,2x8x14' Brown Pressure Treated Lumber,2814PT,32.99,/each,https://downtownlumber.com/p/2x8x14-brown-pressure-treated-lumber/2814PT,https://ik.imagekit.io/toolbx/p_1657848662453_975c6f14-f07b-4f02-b949-4d7e50658f9d.jpg
Lumber,PL Premium Construction Adhesive 295ml,2030581,9.59,/each,https://downtownlumber.com/p/pl-premium-construction-adhesive-295ml/2030581,https://ik.imagekit.io/toolbx/p_1657819430302_7d81d25c-bb96-464f-bf07-64fded57a330.jpg
Lumber,2x10x10' Sienna Pressure Treated Lumber,21010PT,31.19,/each,https://downtownlumber.com/p/2x10x10-sienna-pressure-treated-lumber/21010PT,https://ik.imagekit.io/toolbx/p_1657819325556_e1e77dc0-7f97-4f3b-a0e8-7ed32d49e870.jpg
Lumber,2x12x10' Sienna Pressure Treated Lumber,21210PT,44.98,/each,https://downtownlumber.com/p/2x12x10-sienna-pressure-treated-lumber/21210PT,https://ik.imagekit.io/toolbx/p_1657819318408_f5503a44-25de-47dd-b607-a5341b64a936.jpg
Lumber,1x6x8' Premium WR Cedar Fence Boards,168C,14.99,/each,https://downtownlumber.com/p/1x6x8-premium-wr-cedar-fence-boards/168C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/1x6cedar.png
Lumber,2x8x10' Sienna Pressure Treated Lumber,2810PT,23.50,/each,https://downtownlumber.com/p/2x8x10-sienna-pressure-treated-lumber/2810PT,https://ik.imagekit.io/toolbx/p_1657819290430_a97e2878-e16b-478c-a4fe-397be75a3ab6.jpg
Lumber,2x6x10' Sienna Pressure Treated Lumber,2610PT,17.49,/each,https://downtownlumber.com/p/2x6x10-sienna-pressure-treated-lumber/2610PT,https://ik.imagekit.io/toolbx/p_1657819406086_923b451a-752d-4edb-b197-6e549b96cb8a.jpg
Lumber,1x4x8' SPF,148,3.79,/each,https://downtownlumber.com/p/1x4x8-spf/148,https://ik.imagekit.io/toolbx/p_1657819305070_380e711e-5924-4904-afbd-9b0df897af56.jpg
Lumber,2x8x8' Sienna Pressure Treated Lumber,288PT,18.99,/each,https://downtownlumber.com/p/2x8x8-sienna-pressure-treated-lumber/288PT,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/288PT_.jpg
Lumber,"I-Joist, P3-40 (2x3) 11-7/8x12'",RFPI401178-12,47.88,/each,https://downtownlumber.com/p/i-joist-p3-40-2x3-11-78x12/RFPI401178-12,https://ik.imagekit.io/toolbx/i_joist.jpg
Lumber,"I-Joist, P3-40 (2x3) 9-1/2x12'",RFPI40912-12,44.28,/each,https://downtownlumber.com/p/i-joist-p3-40-2x3-9-12x12/RFPI40912-12,https://ik.imagekit.io/toolbx/i_joist.jpg
Lumber,1x4x16' Kiln Dried Spruce Strapping,1416,7.99,/each,https://downtownlumber.com/p/1x4x16-kiln-dried-spruce-strapping/1416,https://ik.imagekit.io/toolbx/p_1657847715755_b3a89612-2cef-4a48-ac46-1b7c44a79dee.jpg
Lumber,2x6x14' Sienna Pressure Treated Lumber,2614PT,24.39,/each,https://downtownlumber.com/p/2x6x14-sienna-pressure-treated-lumber/2614PT,https://ik.imagekit.io/toolbx/p_1657814484799_678e299e-5b5a-4b53-ba91-42d891eeaf65.jpg
Lumber,1x6x6' Premium WR Cedar Fence Boards,166C,10.59,/each,https://downtownlumber.com/p/1x6x6-premium-wr-cedar-fence-boards/166C,https://ik.imagekit.io/toolbx/ecommerce/DTL/10.03.22/1x6cedar.png
Lumber,"I-Joist, P3-80 (2x4) 11-7/8x12'",RFPI801178-12,65.88,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-11-78x12/RFPI801178-12,https://ik.imagekit.io/toolbx/i_joist.jpg
Lumber,2x10x8' Premium SPF,2108,18.98,/each,https://downtownlumber.com/p/2x10x8-premium-spf/2108,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2108.png
Lumber,2x8x12' Sienna Pressure Treated Lumber,2812PT,28.19,/each,https://downtownlumber.com/p/2x8x12-sienna-pressure-treated-lumber/2812PT,https://ik.imagekit.io/toolbx/p_1657819299465_c229f1cf-2e78-4088-bc13-8f3cc4d81869.jpg
Lumber,2x12x8' Premium SPF,2128,30.98,/each,https://downtownlumber.com/p/2x12x8-premium-spf/2128,https://ik.imagekit.io/toolbx/ecommerce/DTL/16.9.22/2128.png
Lumber,2x12x16' Sienna Pressure Treated Lumber,21216PT,69.98,/each,https://downtownlumber.com/p/2x12x16-sienna-pressure-treated-lumber/21216PT,https://ik.imagekit.io/toolbx/p_1657818793409_e824ff60-1bdf-47bd-91e8-1fac3f83795e.jpg
Lumber,1x6x8' Kiln Dried Spruce Strapping,168,5.99,/each,https://downtownlumber.com/p/1x6x8-kiln-dried-spruce-strapping/168,https://ik.imagekit.io/toolbx/p_1657819351540_db87aabc-23c8-4b5b-b811-e84ef098414f.jpg
Lumber,"I-Joist, P3-40 (2x3) 11-7/8x8'",RFPI401178,31.92,/each,https://downtownlumber.com/p/i-joist-p3-40-2x3-11-78x8/RFPI401178,https://ik.imagekit.io/toolbx/i_joist.jpg
Lumber,"I-Joist, P3-80 (2x4) 11-7/8x8'",RFPI801178,43.92,/each,https://downtownlumber.com/p/i-joist-p3-80-2x4-11-78x8/RFPI801178,https://ik.imagekit.io/toolbx/i_joist.jpg
Lumber,"I-Joist, P3-40 (2x3) 9-1/2x8'",RFPI40912,29.52,/each,https://downtownlumber.com/p/i-joist-p3-40-2x3-9-12x8/RFPI40912,https://ik.imagekit.io/toolbx/i_joist.jpg
Lumber,"Sill Gasket 82 ft x5-1/2""",2611221,18.99,/each,https://downtownlumber.com/p/sill-gasket-82-ft-x5-12/2611221,https://ik.imagekit.io/toolbx/p_1669612269855_be3e254a-1022-4e33-8744-0f28adfe7889_2611221.jpg
Lumber,"Spiral Ardox Galvanized Nails 6"" -50lbs",2130900,169.99,/each,https://downtownlumber.com/p/spiral-ardox-galvanized-nails-6-50lbs/2130900,https://ik.imagekit.io/toolbx/p_1666899147563_202584e2-3a44-4883-9132-b484291b05da_2130900.jpg
Lumber,Titebond Subfloor Adhesive 828ml or LePage PL400 Subfloor Adhesive 825ml,2032943,14.99,/each,https://downtownlumber.com/p/titebond-subfloor-adhesive-828ml-or-lepage-pl400-subfloor-adhesive-825ml/2032943,https://ik.imagekit.io/toolbx/p_1681272818182_c9cddb62-7382-4cba-8b04-bb43f83e15b7_2032943.jpg
Lumber,2x2x10' Select SPF,2210,4.99,/each,https://downtownlumber.com/p/2x2x10-select-spf/2210,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0202.png
Lumber,1x2x8' SPF,128,1.99,/each,https://downtownlumber.com/p/1x2x8-spf/128,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0102.png
Lumber,"I-Joist, P3-40 (2x3) 9-1/2x10'",RFPI40912-10,36.90,/each,https://downtownlumber.com/p/i-joist-p3-40-2x3-9-12x10/RFPI40912-10,https://ik.imagekit.io/toolbx/i_joist.jpg
