ID,title,date,deleted,price,restore-link,delete
31889081,"Alquiler Coco del Mar | PH Coco Place 2 Rec Amoblado – $1,900",Publicado el 20/01/2026,Coco del Mar,"B/. 1,900",https://www.encuentra24.com/account/admodify/reactivate/id/31889081/back/delete,True
31889060,Alquiler en Ph Náutica Coco del Mar 148 m² 2R 2B Amoblado $1900,Publicado el 20/01/2026,Coco del Mar,"B/. 1,900",https://www.encuentra24.com/account/admodify/reactivate/id/31889060/back/delete,True
31889040,"PH Victory Sport Vista al Mar Amoblado –Lifestyle Deportivo en Coco del Mar  $2,100",Publicado el 20/01/2026,Coco del Mar,"B/. 2,100",https://www.encuentra24.com/account/admodify/reactivate/id/31889040/back/delete,True
31889028,"Alquiler Bella Vista | PH Belle View 3 Rec Amoblado – $1,600",Publicado el 20/01/2026,Bella Vista,"B/. 1,600",https://www.encuentra24.com/account/admodify/reactivate/id/31889028/back/delete,True
31889009,"Alquiler Ave Balboa | PH Element 2 Rec Amoblado Vista al Mar – $1,500",Publicado el 20/01/2026,Avenida Balboa,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31889009/back/delete,True
31888997,"Alquiler Amoblado en Pta Pacífica | PH Ocean Drive 3 Rec Vista al Mar – $2,000",Publicado el 20/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31888997/back/delete,True
31888988,"Alquiler $1,550 | PH Oceanaire Punta Pacífica | 115 m² | 1 R Amoblado",Publicado el 20/01/2026,Punta Pacífica,"B/. 1,550",https://www.encuentra24.com/account/admodify/reactivate/id/31888988/back/delete,True
31889249,"Alquiler Costa del Este | PH Riverside Línea Blanca  – $1,700 No Neg.",Publicado el 20/01/2026,Costa del Este,"B/. 1,700",https://www.encuentra24.com/account/admodify/reactivate/id/31889249/back/delete,True
31889068,"Alquiler Bella Vista | PH Costanera 3 Recámaras – $2,450",Publicado el 20/01/2026,Bella Vista,"B/. 2,450",https://www.encuentra24.com/account/admodify/reactivate/id/31889068/back/delete,True
31888971,"Alquiler $2,000 No Neg. | PH Oceanaire Pta Pacífica | 175 m² | Vista Total al Mar",Publicado el 20/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31888971/back/delete,True
31885118,"Alquiler Punta Pacífica | Q Tower Piso Alto Vista Excepcional – $3,500",Publicado el 20/01/2026,Punta Pacífica,"B/. 3,500",https://www.encuentra24.com/account/admodify/reactivate/id/31885118/back/delete,True
31884929,"Alquiler Costa del Este | PH Park Lane Piso Alto Lado A – $3,500",Publicado el 20/01/2026,Costa del Este,"B/. 3,500",https://www.encuentra24.com/account/admodify/reactivate/id/31884929/back/delete,True
31882941,"Alquiler Amoblado Avenida Balboa | PH Vista del Mar 1 Rec – $1,500",Publicado el 19/01/2026,Avenida Balboa,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31882941/back/delete,True
31882924,Alquiler,Publicado el 19/01/2026,Punta Pacífica,"B/. 1,300",https://www.encuentra24.com/account/admodify/reactivate/id/31882924/back/delete,True
31882905,"Alquiler en  PH Ocean Drive 3 Rec Vista al Mar  | Punta Pacífica – $2,000",Publicado el 19/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31882905/back/delete,True
31882895,"Alquiler Amoblado Bella Vista | PH Seawaves Terraza Amplia – $1,300",Publicado el 19/01/2026,Bella Vista,"B/. 1,300",https://www.encuentra24.com/account/admodify/reactivate/id/31882895/back/delete,True
31882848,"Se Alquila Apto Amoblado en Grandbay Tower – Av. Balboa | $1,200",Publicado el 19/01/2026,Avenida Balboa,"B/. 1,200",https://www.encuentra24.com/account/admodify/reactivate/id/31882848/back/delete,True
31882832,"Alquiler Costa del Este | PH Riverside Línea Blanca  – $1,700 No Neg.",Publicado el 19/01/2026,Costa del Este,"B/. 1,700",https://www.encuentra24.com/account/admodify/reactivate/id/31882832/back/delete,True
31882865,"Alquiler $2,000 No Neg. | PH Oceanaire Pta Pacífica | 175 m² | Vista Total al Mar",Publicado el 19/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31882865/back/delete,True
31882881,"Alquiler Coco del Mar | Bahía del Golf, 2 Rec + Balcón – $1,350",Publicado el 19/01/2026,Coco del Mar,"B/. 1,350",https://www.encuentra24.com/account/admodify/reactivate/id/31882881/back/delete,True
31882977,Alquiler,Publicado el 19/01/2026,Costa del Este,"B/. 2,800",https://www.encuentra24.com/account/admodify/reactivate/id/31882977/back/delete,True
31882954,"Alquiler Ocean Reef | Beach Club Residences 2 Rec Frente al Mar – $5,500",Publicado el 19/01/2026,Punta Pacífica,"B/. 5,500",https://www.encuentra24.com/account/admodify/reactivate/id/31882954/back/delete,True
31883062,"Alquiler San Francisco | PH Premium Tower – $1,800",Publicado el 19/01/2026,San Francisco,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31883062/back/delete,True
31882962,"Alquiler Amoblado Pta Pacífica | PH Oceanaire Vista al Mar – $2,750",Publicado el 19/01/2026,Punta Pacífica,"B/. 2,750",https://www.encuentra24.com/account/admodify/reactivate/id/31882962/back/delete,True
31882930,"Alquiler Amoblado San Francisco | PH Quadrat Terraza 2 Rec – $1,850",Publicado el 19/01/2026,San Francisco,"B/. 1,850",https://www.encuentra24.com/account/admodify/reactivate/id/31882930/back/delete,True
31877592,"Alquiler Costa del Este | PH Riverside Línea Blanca  – $1,750 No Neg.",Publicado el 17/01/2026,Costa del Este,"B/. 1,750",https://www.encuentra24.com/account/admodify/reactivate/id/31877592/back/delete,True
31877785,Alquiler,Publicado el 17/01/2026,Parque Lefevre,B/. 800,https://www.encuentra24.com/account/admodify/reactivate/id/31877785/back/delete,True
31877627,"GANGA! $1,500 | Local Comercial 115 m² | Vía Veneto, El Cangrejo | Máxima Visibilidad",Publicado el 17/01/2026,El Cangrejo,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31877627/back/delete,True
31877733,Alquiler,Publicado el 17/01/2026,Versalles,"B/. 1,700",https://www.encuentra24.com/account/admodify/reactivate/id/31877733/back/delete,True
31877747,"Alquiler Obarrio | PH Metric Vía Brasil – $1,200",Publicado el 17/01/2026,Obarrio,"B/. 1,200",https://www.encuentra24.com/account/admodify/reactivate/id/31877747/back/delete,True
31874636,"Alquiler Amoblado en Ave Balboa | PH Bayfront Tower Vista al Mar – $1,400",Publicado el 17/01/2026,Avenida Balboa,"B/. 1,400",https://www.encuentra24.com/account/admodify/reactivate/id/31874636/back/delete,True
31877755,"Alquiler El Cangrejo | PH Vitro Loft Amoblado – $1,400 Neg.",Publicado el 17/01/2026,El Cangrejo,"B/. 1,400",https://www.encuentra24.com/account/admodify/reactivate/id/31877755/back/delete,True
31874652,"Hermoso Estudio Amoblado en Pta Pacífica | PH Toc Vista al Mar – $1,450",Publicado el 17/01/2026,Punta Pacífica,"B/. 1,450",https://www.encuentra24.com/account/admodify/reactivate/id/31874652/back/delete,True
31874663,"Alquiler Amoblado en Pta Pacífica | PH Ocean Drive 3 Rec Vista al Mar – $2,000",Publicado el 17/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31874663/back/delete,True
31874820,"Alquiler Apto Amoblado en PH Nuovo by Armani/Casa | $2,100",Publicado el 17/01/2026,Bella Vista,"B/. 2,100",https://www.encuentra24.com/account/admodify/reactivate/id/31874820/back/delete,True
31874880,"Alquiler Apto Semi Amoblado en PH Sunrise | Obarrio – $1,550",Publicado el 17/01/2026,Obarrio,"B/. 1,550",https://www.encuentra24.com/account/admodify/reactivate/id/31874880/back/delete,True
31874928,"Alquiler Costa del Este | PH The Regent 2 Rec Amoblado  – $2,000",Publicado el 17/01/2026,Costa del Este,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31874928/back/delete,True
31877728,"Alquiler PH Denovo Obarrio | Full Amueblado | Piso Alto | $1,650",Publicado el 17/01/2026,Obarrio,"B/. 1,650",https://www.encuentra24.com/account/admodify/reactivate/id/31877728/back/delete,True
31877796,"Ganga $1,600 | PH Allure Avenida Balboa | 98 m² Amoblado | 2 Estacionamientos",Publicado el 17/01/2026,Bella Vista,"B/. 1,600",https://www.encuentra24.com/account/admodify/reactivate/id/31877796/back/delete,True
31877741,"Alquiler $1,650 | PH Grandbay Avenida Balboa | 102 m² | 2 Rec. | Amueblado con Vista al Mar",Publicado el 17/01/2026,Avenida Balboa,"B/. 1,650",https://www.encuentra24.com/account/admodify/reactivate/id/31877741/back/delete,True
31877759,"Alquiler Amoblado en Costa del Este | PH Mirador del Este 3 Rec – $3,100",Publicado el 17/01/2026,Costa del Este,"B/. 3,100",https://www.encuentra24.com/account/admodify/reactivate/id/31877759/back/delete,True
31877766,Alquiler,Publicado el 17/01/2026,San Francisco,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31877766/back/delete,True
31877776,"Alquiler Obarrio | PH Denovo 1 Rec Amoblado – $1,150",Publicado el 17/01/2026,Obarrio,"B/. 1,150",https://www.encuentra24.com/account/admodify/reactivate/id/31877776/back/delete,True
31877781,"Alquiler Amoblado Vitro Loft – El Cangrejo | 100m² | 1 rec | $1,150",Publicado el 17/01/2026,El Cangrejo,"B/. 1,150",https://www.encuentra24.com/account/admodify/reactivate/id/31877781/back/delete,True
31877789,"Alquiler Avenida Balboa | PH Waters 2 Rec Amoblado – $2,000",Publicado el 17/01/2026,Avenida Balboa,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31877789/back/delete,True
31877793,Alquiler,Publicado el 17/01/2026,Edison Park,"B/. 1,150",https://www.encuentra24.com/account/admodify/reactivate/id/31877793/back/delete,True
31873205,"Alquiler Amoblado Av Balboa | PH Villa del Mar 2 Rec – $1,450",Publicado el 16/01/2026,Avenida Balboa,"B/. 1,450",https://www.encuentra24.com/account/admodify/reactivate/id/31873205/back/delete,True
31873223,"Alquiler Amoblado Av Balboa | PH Bayfront 2 Rec Vista al mar – $1,800",Publicado el 16/01/2026,Avenida Balboa,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31873223/back/delete,True
31873198,"PH Oceanaire $1,600 | Amueblado | Piso Súper Alto | Cliente Directo Sin Intermediarios",Publicado el 16/01/2026,Punta Pacífica,"B/. 1,600",https://www.encuentra24.com/account/admodify/reactivate/id/31873198/back/delete,True
31873143,"Alquiler $1,350 | PH Quadrat San Francisco | 100 m² | 1 Recámara | Full Amoblado",Publicado el 16/01/2026,San Francisco,"B/. 1,350",https://www.encuentra24.com/account/admodify/reactivate/id/31873143/back/delete,True
31873235,"Alquiler San Francisco | PH Waterfalls 2 Rec Amoblado – $1,800",Publicado el 16/01/2026,San Francisco,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31873235/back/delete,True
31873133,Alquiler,Publicado el 16/01/2026,San Francisco,"B/. 1,250",https://www.encuentra24.com/account/admodify/reactivate/id/31873133/back/delete,True
31872868,"Se Alquila Apto Amoblado en Grandbay Tower – Av. Balboa | $1,200",Publicado el 16/01/2026,Avenida Balboa,"B/. 1,200",https://www.encuentra24.com/account/admodify/reactivate/id/31872868/back/delete,True
31873103,Alquiler,Publicado el 16/01/2026,Punta Pacífica,"B/. 1,300",https://www.encuentra24.com/account/admodify/reactivate/id/31873103/back/delete,True
31873121,"Alquiler $2,500 | Ocean House Santa María | 90 m² Full Amoblado | Lujo Estilo Resort",Publicado el 16/01/2026,Santa María,"B/. 2,500",https://www.encuentra24.com/account/admodify/reactivate/id/31873121/back/delete,True
31873216,"Alquiler San Francisco | PH Harmony 2 Rec Linea Blanca – $1,700",Publicado el 16/01/2026,San Francisco,"B/. 1,700",https://www.encuentra24.com/account/admodify/reactivate/id/31873216/back/delete,True
31873097,"Alquiler $2,000 No Neg. | PH Oceanaire Pta Pacífica | 175 m² | Vista Total al Mar",Publicado el 16/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31873097/back/delete,True
31873111,"Alquiler $1,550 | PH Oceanaire Punta Pacífica | 115 m² | 1 R Amoblado",Publicado el 16/01/2026,Punta Pacífica,"B/. 1,550",https://www.encuentra24.com/account/admodify/reactivate/id/31873111/back/delete,True
31867971,"Alquiler Bella Vista | PH Belle View 3 Rec Amoblado – $1,600",Publicado el 15/01/2026,Bella Vista,"B/. 1,600",https://www.encuentra24.com/account/admodify/reactivate/id/31867971/back/delete,True
31867958,"Alquiler Ave Balboa | PH Element 2 Rec Amoblado Vista al Mar – $1,500",Publicado el 15/01/2026,Avenida Balboa,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31867958/back/delete,True
31867910,"Alquiler Coco del Mar | Bahía del Golf, 2 Rec + Balcón – $1,350",Publicado el 15/01/2026,Coco del Mar,"B/. 1,350",https://www.encuentra24.com/account/admodify/reactivate/id/31867910/back/delete,True
31867890,"Alquiler Semi Amoblado $1,300 | PH Loft Four 41 | Piso Alto con Gran Vista",Publicado el 15/01/2026,Punta Pacífica,"B/. 1,300",https://www.encuentra24.com/account/admodify/reactivate/id/31867890/back/delete,True
31864343,Alquiler,Publicado el 15/01/2026,Costa del Este,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31864343/back/delete,True
31867987,"PH Victory Sport Vista al Mar Amoblado –Lifestyle Deportivo en Coco del Mar  $2,100",Publicado el 15/01/2026,Coco del Mar,"B/. 2,100",https://www.encuentra24.com/account/admodify/reactivate/id/31867987/back/delete,True
31867925,"Alquiler Amoblado Bella Vista | PH Seawaves Terraza Amplia – $1,300",Publicado el 15/01/2026,Bella Vista,"B/. 1,300",https://www.encuentra24.com/account/admodify/reactivate/id/31867925/back/delete,True
31867949,"Alquiler Coco del Mar | PH Coco Place 2 Rec Amoblado – $1,900",Publicado el 15/01/2026,Coco del Mar,"B/. 1,900",https://www.encuentra24.com/account/admodify/reactivate/id/31867949/back/delete,True
31867937,"Alquiler Amoblado Avenida Balboa | PH Vista del Mar 1 Rec – $1,500",Publicado el 15/01/2026,Avenida Balboa,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31867937/back/delete,True
31868021,"Alquiler Bella Vista | PH Costanera 3 Recámaras – $2,450",Publicado el 15/01/2026,Bella Vista,"B/. 2,450",https://www.encuentra24.com/account/admodify/reactivate/id/31868021/back/delete,True
31867900,"Alquiler Amoblado San Francisco | PH Quadrat Terraza 2 Rec – $1,850",Publicado el 15/01/2026,San Francisco,"B/. 1,850",https://www.encuentra24.com/account/admodify/reactivate/id/31867900/back/delete,True
31867671,"Alquiler en  PH Ocean Drive 3 Rec Vista al Mar  | Punta Pacífica – $2,000",Publicado el 15/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31867671/back/delete,True
31867997,Alquiler en Ph Náutica Coco del Mar 148 m² 2R 2B Amoblado $2000,Publicado el 15/01/2026,Coco del Mar,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31867997/back/delete,True
31868008,"Alquiler $2,000 No Neg. | PH Oceanaire Pta Pacífica | 175 m² | Vista Total al Mar",Publicado el 15/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31868008/back/delete,True
31862121,"Alquiler San Francisco | PH Roma Tower 2 Rec + CBE – $1,500",Publicado el 14/01/2026,San Francisco,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31862121/back/delete,True
31857913,"Alquiler Obarrio | PH Denovo 1 Rec Amoblado – $1,150",Publicado el 14/01/2026,Obarrio,"B/. 1,150",https://www.encuentra24.com/account/admodify/reactivate/id/31857913/back/delete,True
31862005,"Alquiler Obarrio | PH Metric Vía Brasil – $1,200",Publicado el 14/01/2026,Obarrio,"B/. 1,200",https://www.encuentra24.com/account/admodify/reactivate/id/31862005/back/delete,True
31862069,"Alquiler $1,650 | PH Grandbay Avenida Balboa | 102 m² | 2 Rec. | Amueblado con Vista al Mar",Publicado el 14/01/2026,Avenida Balboa,"B/. 1,650",https://www.encuentra24.com/account/admodify/reactivate/id/31862069/back/delete,True
31862079,"Alquiler PH Denovo Obarrio | Full Amueblado | Piso Alto | $1,650",Publicado el 14/01/2026,Obarrio,"B/. 1,650",https://www.encuentra24.com/account/admodify/reactivate/id/31862079/back/delete,True
31862099,"Alquiler El Cangrejo | PH Vitro Loft Amoblado – $1,400 Neg.",Publicado el 14/01/2026,El Cangrejo,"B/. 1,400",https://www.encuentra24.com/account/admodify/reactivate/id/31862099/back/delete,True
31862113,"Alquiler Amoblado en Costa del Este | PH Mirador del Este 3 Rec – $3,100",Publicado el 14/01/2026,Costa del Este,"B/. 3,100",https://www.encuentra24.com/account/admodify/reactivate/id/31862113/back/delete,True
31862159,Alquiler,Publicado el 14/01/2026,Costa del Este,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31862159/back/delete,True
31862172,"Alquiler $1,550 | PH Oceanaire Punta Pacífica | 115 m² | 1 R Amoblado",Publicado el 14/01/2026,Punta Pacífica,"B/. 1,550",https://www.encuentra24.com/account/admodify/reactivate/id/31862172/back/delete,True
31862194,"Alquiler Amoblado Pta Pacífica | PH Oceanaire Vista al Mar – $2,750",Publicado el 14/01/2026,Punta Pacífica,"B/. 2,750",https://www.encuentra24.com/account/admodify/reactivate/id/31862194/back/delete,True
31862053,"Alquiler Casa en Versalles | 267m² | 4 Rec + Oficina | $1,700",Publicado el 14/01/2026,Versalles,"B/. 1,700",https://www.encuentra24.com/account/admodify/reactivate/id/31862053/back/delete,True
31862211,"Alquiler Ocean Reef | Beach Club Residences 2 Rec Frente al Mar – $5,500",Publicado el 14/01/2026,Punta Pacífica,"B/. 5,500",https://www.encuentra24.com/account/admodify/reactivate/id/31862211/back/delete,True
31862184,"Alquiler Costa del Este | PH Titanium Tower Vista al Parque – $2,800",Publicado el 14/01/2026,Costa del Este,"B/. 2,800",https://www.encuentra24.com/account/admodify/reactivate/id/31862184/back/delete,True
31862149,"Alquiler San Francisco | PH Premium Tower – $1,800",Publicado el 14/01/2026,San Francisco,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31862149/back/delete,True
31862135,"Alquiler Coco del Mar | PH Victory Wellness 2 Rec + Balcón – $1,800",Publicado el 14/01/2026,Coco del Mar,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31862135/back/delete,True
31862090,Alquiler,Publicado el 14/01/2026,San Francisco,"B/. 1,250",https://www.encuentra24.com/account/admodify/reactivate/id/31862090/back/delete,True
31855917,"PH Oceanaire $1,600 | Amueblado | Piso Súper Alto | Cliente Directo Sin Intermediarios",Publicado el 13/01/2026,Punta Pacífica,"B/. 1,600",https://www.encuentra24.com/account/admodify/reactivate/id/31855917/back/delete,True
31855821,"Alquiler $2,500 | Ocean House Santa María | 90 m² Full Amoblado | Lujo Estilo Resort",Publicado el 13/01/2026,Santa María,"B/. 2,500",https://www.encuentra24.com/account/admodify/reactivate/id/31855821/back/delete,True
31855836,"Alquiler Apto Amoblado en San Francisco Ph Famagosta $1,250",Publicado el 13/01/2026,San Francisco,"B/. 1,250",https://www.encuentra24.com/account/admodify/reactivate/id/31855836/back/delete,True
31855847,"Alquiler $1,350 | PH Quadrat San Francisco | 100 m² | 1 Recámara | Full Amoblado",Publicado el 13/01/2026,San Francisco,"B/. 1,350",https://www.encuentra24.com/account/admodify/reactivate/id/31855847/back/delete,True
31855860,"Ganga $1,600 | PH Allure Avenida Balboa | 98 m² Amoblado | 2 Estacionamientos",Publicado el 13/01/2026,Bella Vista,"B/. 1,600",https://www.encuentra24.com/account/admodify/reactivate/id/31855860/back/delete,True
31855876,"Alquiler $1,150 | PH Vivendi Tower Edison Park | 3 R - 2 P | Amoblado",Publicado el 13/01/2026,Edison Park,"B/. 1,150",https://www.encuentra24.com/account/admodify/reactivate/id/31855876/back/delete,True
31855893,"Alquiler Avenida Balboa | PH Waters 2 Rec Amoblado – $2,000",Publicado el 13/01/2026,Avenida Balboa,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31855893/back/delete,True
31855949,Alquiler,Publicado el 13/01/2026,Costa del Este,"B/. 3,700",https://www.encuentra24.com/account/admodify/reactivate/id/31855949/back/delete,True
31855965,"Alquiler Amoblado Vitro Loft – El Cangrejo | 100m² | 1 rec | $1,150",Publicado el 13/01/2026,El Cangrejo,"B/. 1,150",https://www.encuentra24.com/account/admodify/reactivate/id/31855965/back/delete,True
31851866,Alquiler,Publicado el 13/01/2026,Punta Pacífica,"B/. 1,300",https://www.encuentra24.com/account/admodify/reactivate/id/31851866/back/delete,True
31855906,Alquiler,Publicado el 13/01/2026,San Francisco,"B/. 1,100",https://www.encuentra24.com/account/admodify/reactivate/id/31855906/back/delete,True
31855929,¡Oportunidad! Renta $800 | PH Parque Lefevre Sky | Hermosa Vista,Publicado el 13/01/2026,Parque Lefevre,B/. 800,https://www.encuentra24.com/account/admodify/reactivate/id/31855929/back/delete,True
31850314,"Alquiler Coco del Mar | PH Coco Place 2 Rec Amoblado – $1,900",Publicado el 12/01/2026,Coco del Mar,"B/. 1,900",https://www.encuentra24.com/account/admodify/reactivate/id/31850314/back/delete,True
31850370,"Alquiler San Francisco | PH Harmony 2 Rec Linea Blanca – $1,700",Publicado el 12/01/2026,San Francisco,"B/. 1,700",https://www.encuentra24.com/account/admodify/reactivate/id/31850370/back/delete,True
31850258,"Alquiler Coco del Mar | Bahía del Golf, 2 Rec + Balcón – $1,350",Publicado el 12/01/2026,Coco del Mar,"B/. 1,350",https://www.encuentra24.com/account/admodify/reactivate/id/31850258/back/delete,True
31850410,"Alquiler Amoblado en Ave Balboa | PH Bayfront Tower Vista al Mar – $1,400",Publicado el 12/01/2026,Avenida Balboa,"B/. 1,400",https://www.encuentra24.com/account/admodify/reactivate/id/31850410/back/delete,True
31850399,"Hermoso Estudio Amoblado en Pta Pacífica | PH Toc Vista al Mar – $1,450",Publicado el 12/01/2026,Punta Pacífica,"B/. 1,450",https://www.encuentra24.com/account/admodify/reactivate/id/31850399/back/delete,True
31850383,"Alquiler Amoblado Av Balboa | PH Villa del Mar 2 Rec – $1,450",Publicado el 12/01/2026,Avenida Balboa,"B/. 1,450",https://www.encuentra24.com/account/admodify/reactivate/id/31850383/back/delete,True
31850361,"Alquiler Amoblado Av Balboa | PH Bayfront 2 Rec Vista al mar – $1,800",Publicado el 12/01/2026,Avenida Balboa,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31850361/back/delete,True
31850347,"Alquiler San Francisco | PH Waterfalls 2 Rec Amoblado – $1,800",Publicado el 12/01/2026,San Francisco,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31850347/back/delete,True
31850340,"Alquiler Bella Vista | PH Belle View 3 Rec Amoblado – $1,600",Publicado el 12/01/2026,Bella Vista,"B/. 1,600",https://www.encuentra24.com/account/admodify/reactivate/id/31850340/back/delete,True
31850329,"Alquiler Ave Balboa | PH Element 2 Rec Amoblado Vista al Mar – $1,500",Publicado el 12/01/2026,Avenida Balboa,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31850329/back/delete,True
31850297,"Alquiler Amoblado Avenida Balboa | PH Vista del Mar 1 Rec – $1,500",Publicado el 12/01/2026,Avenida Balboa,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31850297/back/delete,True
31850305,"Alquiler Amoblado San Francisco | PH Quadrat Terraza 2 Rec – $1,850",Publicado el 12/01/2026,San Francisco,"B/. 1,850",https://www.encuentra24.com/account/admodify/reactivate/id/31850305/back/delete,True
31850286,Alquiler Obarrio | PH Downtown 1 Rec Amoblado – $975,Publicado el 12/01/2026,Obarrio,B/. 975,https://www.encuentra24.com/account/admodify/reactivate/id/31850286/back/delete,True
31850272,"Alquiler Amoblado Bella Vista | PH Seawaves Terraza Amplia – $1,300",Publicado el 12/01/2026,Bella Vista,"B/. 1,300",https://www.encuentra24.com/account/admodify/reactivate/id/31850272/back/delete,True
31844984,"Alquiler Amoblado Coco del Mar | PH Victory Sport 2Rec Vista al Mar – $2,100",Publicado el 11/01/2026,Coco del Mar,"B/. 2,100",https://www.encuentra24.com/account/admodify/reactivate/id/31844984/back/delete,True
31844939,"Alquiler Amoblado en Pta Pacífica | PH Ocean Drive 3 Rec Vista al Mar – $2,000",Publicado el 11/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31844939/back/delete,True
31844937,Alquiler en Ph Náutica Coco del Mar 148 m² 2R 2B Amoblado $2000,Publicado el 11/01/2026,Coco del Mar,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31844937/back/delete,True
31841259,"Alquiler Amoblado Pta Pacífica | PH Oceanaire Vista al Mar – $2,750",Publicado el 10/01/2026,Punta Pacífica,"B/. 2,750",https://www.encuentra24.com/account/admodify/reactivate/id/31841259/back/delete,True
31844302,"Alquiler PH Great City Tower | San Francisco | 89 m² | 2 Rec | $1,250",Publicado el 10/01/2026,San Francisco,"B/. 1,250",https://www.encuentra24.com/account/admodify/reactivate/id/31844302/back/delete,True
31844340,"Alquiler San Francisco | PH Premium Tower – $1,800",Publicado el 10/01/2026,San Francisco,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31844340/back/delete,True
31844347,"Alquiler Coco del Mar | PH Victory Wellness 2 Rec + Balcón – $1,800",Publicado el 10/01/2026,Coco del Mar,"B/. 1,800",https://www.encuentra24.com/account/admodify/reactivate/id/31844347/back/delete,True
31844352,"Alquiler San Francisco | PH Tee One 3 Rec + Vista al Parque Omar – $1,500",Publicado el 10/01/2026,San Francisco,"B/. 1,500",https://www.encuentra24.com/account/admodify/reactivate/id/31844352/back/delete,True
31844367,"Alquiler Bella Vista | PH Costanera 3 Recámaras – $2,450",Publicado el 10/01/2026,Bella Vista,"B/. 2,450",https://www.encuentra24.com/account/admodify/reactivate/id/31844367/back/delete,True
31844930,"Alquiler $2,000 No Neg. | PH Oceanaire Pta Pacífica | 175 m² | Vista Total al Mar",Publicado el 10/01/2026,Punta Pacífica,"B/. 2,000",https://www.encuentra24.com/account/admodify/reactivate/id/31844930/back/delete,True
